Sales,Date,Region
2390.0,2021-03-04 00:00:00,north
2335.0,2021-03-04 00:00:00,south
2205.0,2021-03-04 00:00:00,east
2035.0,2021-03-04 00:00:00,west
2080.0,2021-03-05 00:00:00,north
2340.0,2021-03-05 00:00:00,south
2045.0,2021-03-05 00:00:00,east
2005.0,2021-03-05 00:00:00,west
2075.0,2021-03-06 00:00:00,north
2190.0,2021-03-06 00:00:00,south
2305.0,2021-03-06 00:00:00,east
2190.0,2021-03-06 00:00:00,west
2220.0,2021-03-07 00:00:00,north
2025.0,2021-03-07 00:00:00,south
2350.0,2021-03-07 00:00:00,east
2425.0,2021-03-07 00:00:00,west
2170.0,2021-03-08 00:00:00,north
2095.0,2021-03-08 00:00:00,south
2475.0,2021-03-08 00:00:00,east
2395.0,2021-03-08 00:00:00,west
2380.0,2021-03-09 00:00:00,north
2000.0,2021-03-09 00:00:00,south
2180.0,2021-03-09 00:00:00,east
2365.0,2021-03-09 00:00:00,west
2380.0,2021-03-10 00:00:00,north
2320.0,2021-03-10 00:00:00,south
2005.0,2021-03-10 00:00:00,east
2270.0,2021-03-10 00:00:00,west
2005.0,2021-03-11 00:00:00,north
2410.0,2021-03-11 00:00:00,south
2065.0,2021-03-11 00:00:00,east
2170.0,2021-03-11 00:00:00,west
2175.0,2021-03-12 00:00:00,north
2310.0,2021-03-12 00:00:00,south
2490.0,2021-03-12 00:00:00,east
2400.0,2021-03-12 00:00:00,west
2065.0,2021-03-13 00:00:00,north
2165.0,2021-03-13 00:00:00,south
2305.0,2021-03-13 00:00:00,east
2100.0,2021-03-13 00:00:00,west
2245.0,2021-03-14 00:00:00,north
2365.0,2021-03-14 00:00:00,south
2300.0,2021-03-14 00:00:00,east
2340.0,2021-03-14 00:00:00,west
2330.0,2021-03-15 00:00:00,north
2445.0,2021-03-15 00:00:00,south
2390.0,2021-03-15 00:00:00,east
2210.0,2021-03-15 00:00:00,west
2365.0,2021-03-16 00:00:00,north
2500.0,2021-03-16 00:00:00,south
2235.0,2021-03-16 00:00:00,east
2480.0,2021-03-16 00:00:00,west
2065.0,2021-03-17 00:00:00,north
2325.0,2021-03-17 00:00:00,south
2480.0,2021-03-17 00:00:00,east
2265.0,2021-03-17 00:00:00,west
2440.0,2021-03-18 00:00:00,north
2020.0,2021-03-18 00:00:00,south
2115.0,2021-03-18 00:00:00,east
2075.0,2021-03-18 00:00:00,west
2035.0,2021-03-19 00:00:00,north
2495.0,2021-03-19 00:00:00,south
2340.0,2021-03-19 00:00:00,east
2220.0,2021-03-19 00:00:00,west
2380.0,2021-03-20 00:00:00,north
2360.0,2021-03-20 00:00:00,south
2325.0,2021-03-20 00:00:00,east
2340.0,2021-03-20 00:00:00,west
2300.0,2021-03-21 00:00:00,north
2030.0,2021-03-21 00:00:00,south
2110.0,2021-03-21 00:00:00,east
2490.0,2021-03-21 00:00:00,west
2420.0,2021-03-22 00:00:00,north
2030.0,2021-03-22 00:00:00,south
2450.0,2021-03-22 00:00:00,east
2315.0,2021-03-22 00:00:00,west
2470.0,2021-03-23 00:00:00,north
2240.0,2021-03-23 00:00:00,south
2155.0,2021-03-23 00:00:00,east
2005.0,2021-03-23 00:00:00,west
2005.0,2021-03-24 00:00:00,north
2075.0,2021-03-24 00:00:00,south
2080.0,2021-03-24 00:00:00,east
2395.0,2021-03-24 00:00:00,west
2435.0,2021-03-25 00:00:00,north
2055.0,2021-03-25 00:00:00,south
2130.0,2021-03-25 00:00:00,east
2365.0,2021-03-25 00:00:00,west
2320.0,2021-03-26 00:00:00,north
2325.0,2021-03-26 00:00:00,south
2210.0,2021-03-26 00:00:00,east
2225.0,2021-03-26 00:00:00,west
2465.0,2021-03-27 00:00:00,north
2175.0,2021-03-27 00:00:00,south
2145.0,2021-03-27 00:00:00,east
2085.0,2021-03-27 00:00:00,west
2310.0,2021-03-28 00:00:00,north
2070.0,2021-03-28 00:00:00,south
2355.0,2021-03-28 00:00:00,east
2410.0,2021-03-28 00:00:00,west
2475.0,2021-03-29 00:00:00,north
2005.0,2021-03-29 00:00:00,south
2025.0,2021-03-29 00:00:00,east
2265.0,2021-03-29 00:00:00,west
2090.0,2021-03-30 00:00:00,north
2390.0,2021-03-30 00:00:00,south
2410.0,2021-03-30 00:00:00,east
2035.0,2021-03-30 00:00:00,west
2475.0,2021-03-31 00:00:00,north
2135.0,2021-03-31 00:00:00,south
2440.0,2021-03-31 00:00:00,east
2105.0,2021-03-31 00:00:00,west
2405.0,2021-04-01 00:00:00,north
2000.0,2021-04-01 00:00:00,south
2480.0,2021-04-01 00:00:00,east
2495.0,2021-04-01 00:00:00,west
2260.0,2021-04-02 00:00:00,north
2100.0,2021-04-02 00:00:00,south
2480.0,2021-04-02 00:00:00,east
2325.0,2021-04-02 00:00:00,west
2345.0,2021-04-03 00:00:00,north
2005.0,2021-04-03 00:00:00,south
2175.0,2021-04-03 00:00:00,east
2330.0,2021-04-03 00:00:00,west
2480.0,2021-04-04 00:00:00,north
2455.0,2021-04-04 00:00:00,south
2165.0,2021-04-04 00:00:00,east
2355.0,2021-04-04 00:00:00,west
2270.0,2021-04-05 00:00:00,north
2415.0,2021-04-05 00:00:00,south
2150.0,2021-04-05 00:00:00,east
2215.0,2021-04-05 00:00:00,west
2440.0,2021-04-06 00:00:00,north
2435.0,2021-04-06 00:00:00,south
2255.0,2021-04-06 00:00:00,east
2260.0,2021-04-06 00:00:00,west
2020.0,2021-04-07 00:00:00,north
2125.0,2021-04-07 00:00:00,south
2120.0,2021-04-07 00:00:00,east
2070.0,2021-04-07 00:00:00,west
2135.0,2021-04-08 00:00:00,north
2050.0,2021-04-08 00:00:00,south
2400.0,2021-04-08 00:00:00,east
2040.0,2021-04-08 00:00:00,west
2265.0,2021-04-09 00:00:00,north
2340.0,2021-04-09 00:00:00,south
2245.0,2021-04-09 00:00:00,east
2450.0,2021-04-09 00:00:00,west
2385.0,2021-04-10 00:00:00,north
2255.0,2021-04-10 00:00:00,south
2065.0,2021-04-10 00:00:00,east
2295.0,2021-04-10 00:00:00,west
2415.0,2021-04-11 00:00:00,north
2355.0,2021-04-11 00:00:00,south
2425.0,2021-04-11 00:00:00,east
2150.0,2021-04-11 00:00:00,west
2285.0,2021-04-12 00:00:00,north
2315.0,2021-04-12 00:00:00,south
2080.0,2021-04-12 00:00:00,east
2305.0,2021-04-12 00:00:00,west
2115.0,2021-04-13 00:00:00,north
2380.0,2021-04-13 00:00:00,south
2195.0,2021-04-13 00:00:00,east
2325.0,2021-04-13 00:00:00,west
2045.0,2021-04-14 00:00:00,north
2370.0,2021-04-14 00:00:00,south
2485.0,2021-04-14 00:00:00,east
2085.0,2021-04-14 00:00:00,west
2185.0,2021-04-15 00:00:00,north
2275.0,2021-04-15 00:00:00,south
2050.0,2021-04-15 00:00:00,east
2320.0,2021-04-15 00:00:00,west
2335.0,2021-04-16 00:00:00,north
2415.0,2021-04-16 00:00:00,south
2115.0,2021-04-16 00:00:00,east
2380.0,2021-04-16 00:00:00,west
2375.0,2021-04-17 00:00:00,north
2250.0,2021-04-17 00:00:00,south
2415.0,2021-04-17 00:00:00,east
2395.0,2021-04-17 00:00:00,west
2005.0,2021-04-18 00:00:00,north
2215.0,2021-04-18 00:00:00,south
2405.0,2021-04-18 00:00:00,east
2265.0,2021-04-18 00:00:00,west
2160.0,2021-04-19 00:00:00,north
2115.0,2021-04-19 00:00:00,south
2175.0,2021-04-19 00:00:00,east
2420.0,2021-04-19 00:00:00,west
2290.0,2021-04-20 00:00:00,north
2115.0,2021-04-20 00:00:00,south
2110.0,2021-04-20 00:00:00,east
2395.0,2021-04-20 00:00:00,west
2400.0,2021-04-21 00:00:00,north
2195.0,2021-04-21 00:00:00,south
2095.0,2021-04-21 00:00:00,east
2330.0,2021-04-21 00:00:00,west
2235.0,2021-04-22 00:00:00,north
2195.0,2021-04-22 00:00:00,south
2480.0,2021-04-22 00:00:00,east
2270.0,2021-04-22 00:00:00,west
2280.0,2021-04-23 00:00:00,north
2065.0,2021-04-23 00:00:00,south
2065.0,2021-04-23 00:00:00,east
2260.0,2021-04-23 00:00:00,west
2440.0,2021-04-24 00:00:00,north
2130.0,2021-04-24 00:00:00,south
2345.0,2021-04-24 00:00:00,east
2020.0,2021-04-24 00:00:00,west
2275.0,2021-04-25 00:00:00,north
2375.0,2021-04-25 00:00:00,south
2340.0,2021-04-25 00:00:00,east
2300.0,2021-04-25 00:00:00,west
2260.0,2021-04-26 00:00:00,north
2295.0,2021-04-26 00:00:00,south
2295.0,2021-04-26 00:00:00,east
2115.0,2021-04-26 00:00:00,west
2095.0,2021-04-27 00:00:00,north
2010.0,2021-04-27 00:00:00,south
2245.0,2021-04-27 00:00:00,east
2245.0,2021-04-27 00:00:00,west
2385.0,2021-04-28 00:00:00,north
2230.0,2021-04-28 00:00:00,south
2285.0,2021-04-28 00:00:00,east
2115.0,2021-04-28 00:00:00,west
2150.0,2021-04-29 00:00:00,north
2065.0,2021-04-29 00:00:00,south
2110.0,2021-04-29 00:00:00,east
2175.0,2021-04-29 00:00:00,west
2320.0,2021-04-30 00:00:00,north
2435.0,2021-04-30 00:00:00,south
2050.0,2021-04-30 00:00:00,east
2165.0,2021-04-30 00:00:00,west
2460.0,2021-05-01 00:00:00,north
2165.0,2021-05-01 00:00:00,south
2110.0,2021-05-01 00:00:00,east
2320.0,2021-05-01 00:00:00,west
2305.0,2021-05-02 00:00:00,north
2145.0,2021-05-02 00:00:00,south
2460.0,2021-05-02 00:00:00,east
2260.0,2021-05-02 00:00:00,west
2355.0,2021-05-03 00:00:00,north
2070.0,2021-05-03 00:00:00,south
2455.0,2021-05-03 00:00:00,east
2090.0,2021-05-03 00:00:00,west
2270.0,2021-05-04 00:00:00,north
2425.0,2021-05-04 00:00:00,south
2415.0,2021-05-04 00:00:00,east
2065.0,2021-05-04 00:00:00,west
2315.0,2021-05-05 00:00:00,north
2120.0,2021-05-05 00:00:00,south
2330.0,2021-05-05 00:00:00,east
2295.0,2021-05-05 00:00:00,west
2120.0,2021-05-06 00:00:00,north
2050.0,2021-05-06 00:00:00,south
2140.0,2021-05-06 00:00:00,east
2230.0,2021-05-06 00:00:00,west
2090.0,2021-05-07 00:00:00,north
2335.0,2021-05-07 00:00:00,south
2125.0,2021-05-07 00:00:00,east
2380.0,2021-05-07 00:00:00,west
2090.0,2021-05-08 00:00:00,north
2490.0,2021-05-08 00:00:00,south
2200.0,2021-05-08 00:00:00,east
2045.0,2021-05-08 00:00:00,west
2140.0,2021-05-09 00:00:00,north
2115.0,2021-05-09 00:00:00,south
2045.0,2021-05-09 00:00:00,east
2385.0,2021-05-09 00:00:00,west
2250.0,2021-05-10 00:00:00,north
2325.0,2021-05-10 00:00:00,south
2325.0,2021-05-10 00:00:00,east
2400.0,2021-05-10 00:00:00,west
2120.0,2021-05-11 00:00:00,north
2165.0,2021-05-11 00:00:00,south
2175.0,2021-05-11 00:00:00,east
2190.0,2021-05-11 00:00:00,west
2155.0,2021-05-12 00:00:00,north
2325.0,2021-05-12 00:00:00,south
2025.0,2021-05-12 00:00:00,east
2455.0,2021-05-12 00:00:00,west
2330.0,2021-05-13 00:00:00,north
2210.0,2021-05-13 00:00:00,south
2010.0,2021-05-13 00:00:00,east
2320.0,2021-05-13 00:00:00,west
2135.0,2021-05-14 00:00:00,north
2500.0,2021-05-14 00:00:00,south
2140.0,2021-05-14 00:00:00,east
2190.0,2021-05-14 00:00:00,west
2240.0,2021-05-15 00:00:00,north
2180.0,2021-05-15 00:00:00,south
2020.0,2021-05-15 00:00:00,east
2390.0,2021-05-15 00:00:00,west
2375.0,2021-05-16 00:00:00,north
2050.0,2021-05-16 00:00:00,south
2080.0,2021-05-16 00:00:00,east
2055.0,2021-05-16 00:00:00,west
2020.0,2021-05-17 00:00:00,north
2470.0,2021-05-17 00:00:00,south
2220.0,2021-05-17 00:00:00,east
2255.0,2021-05-17 00:00:00,west
2185.0,2021-05-18 00:00:00,north
2455.0,2021-05-18 00:00:00,south
2270.0,2021-05-18 00:00:00,east
2415.0,2021-05-18 00:00:00,west
2400.0,2021-05-19 00:00:00,north
2300.0,2021-05-19 00:00:00,south
2175.0,2021-05-19 00:00:00,east
2020.0,2021-05-19 00:00:00,west
2195.0,2021-05-20 00:00:00,north
2050.0,2021-05-20 00:00:00,south
2055.0,2021-05-20 00:00:00,east
2300.0,2021-05-20 00:00:00,west
2480.0,2021-05-21 00:00:00,north
2240.0,2021-05-21 00:00:00,south
2025.0,2021-05-21 00:00:00,east
2480.0,2021-05-21 00:00:00,west
2430.0,2021-05-22 00:00:00,north
2100.0,2021-05-22 00:00:00,south
2420.0,2021-05-22 00:00:00,east
2410.0,2021-05-22 00:00:00,west
2155.0,2021-05-23 00:00:00,north
2345.0,2021-05-23 00:00:00,south
2045.0,2021-05-23 00:00:00,east
2240.0,2021-05-23 00:00:00,west
2390.0,2021-05-24 00:00:00,north
2210.0,2021-05-24 00:00:00,south
2105.0,2021-05-24 00:00:00,east
2075.0,2021-05-24 00:00:00,west
2020.0,2021-05-25 00:00:00,north
2105.0,2021-05-25 00:00:00,south
2295.0,2021-05-25 00:00:00,east
2005.0,2021-05-25 00:00:00,west
2475.0,2021-05-26 00:00:00,north
2210.0,2021-05-26 00:00:00,south
2040.0,2021-05-26 00:00:00,east
2085.0,2021-05-26 00:00:00,west
2080.0,2021-05-27 00:00:00,north
2260.0,2021-05-27 00:00:00,south
2345.0,2021-05-27 00:00:00,east
2160.0,2021-05-27 00:00:00,west
2205.0,2021-05-28 00:00:00,north
2055.0,2021-05-28 00:00:00,south
2280.0,2021-05-28 00:00:00,east
2205.0,2021-05-28 00:00:00,west
2150.0,2021-05-29 00:00:00,north
2450.0,2021-05-29 00:00:00,south
2005.0,2021-05-29 00:00:00,east
2115.0,2021-05-29 00:00:00,west
2380.0,2021-05-30 00:00:00,north
2225.0,2021-05-30 00:00:00,south
2485.0,2021-05-30 00:00:00,east
2310.0,2021-05-30 00:00:00,west
2395.0,2021-05-31 00:00:00,north
2095.0,2021-05-31 00:00:00,south
2220.0,2021-05-31 00:00:00,east
2130.0,2021-05-31 00:00:00,west
2140.0,2021-06-01 00:00:00,north
2450.0,2021-06-01 00:00:00,south
2055.0,2021-06-01 00:00:00,east
2215.0,2021-06-01 00:00:00,west
2015.0,2021-06-02 00:00:00,north
2350.0,2021-06-02 00:00:00,south
2005.0,2021-06-02 00:00:00,east
2015.0,2021-06-02 00:00:00,west
2375.0,2021-06-03 00:00:00,north
2025.0,2021-06-03 00:00:00,south
2375.0,2021-06-03 00:00:00,east
2300.0,2021-06-03 00:00:00,west
2405.0,2021-06-04 00:00:00,north
2135.0,2021-06-04 00:00:00,south
2315.0,2021-06-04 00:00:00,east
2300.0,2021-06-04 00:00:00,west
2425.0,2021-06-05 00:00:00,north
2400.0,2021-06-05 00:00:00,south
2245.0,2021-06-05 00:00:00,east
2085.0,2021-06-05 00:00:00,west
2020.0,2021-06-06 00:00:00,north
2190.0,2021-06-06 00:00:00,south
2450.0,2021-06-06 00:00:00,east
2245.0,2021-06-06 00:00:00,west
2390.0,2021-06-07 00:00:00,north
2020.0,2021-06-07 00:00:00,south
2360.0,2021-06-07 00:00:00,east
2070.0,2021-06-07 00:00:00,west
2290.0,2021-06-08 00:00:00,north
2035.0,2021-06-08 00:00:00,south
2450.0,2021-06-08 00:00:00,east
2120.0,2021-06-08 00:00:00,west
2480.0,2021-06-09 00:00:00,north
2500.0,2021-06-09 00:00:00,south
2365.0,2021-06-09 00:00:00,east
2330.0,2021-06-09 00:00:00,west
2280.0,2021-06-10 00:00:00,north
2015.0,2021-06-10 00:00:00,south
2500.0,2021-06-10 00:00:00,east
2405.0,2021-06-10 00:00:00,west
2385.0,2021-06-11 00:00:00,north
2090.0,2021-06-11 00:00:00,south
2300.0,2021-06-11 00:00:00,east
2350.0,2021-06-11 00:00:00,west
2095.0,2021-06-12 00:00:00,north
2375.0,2021-06-12 00:00:00,south
2270.0,2021-06-12 00:00:00,east
2365.0,2021-06-12 00:00:00,west
2205.0,2021-06-13 00:00:00,north
2260.0,2021-06-13 00:00:00,south
2135.0,2021-06-13 00:00:00,east
2280.0,2021-06-13 00:00:00,west
2485.0,2021-06-14 00:00:00,north
2025.0,2021-06-14 00:00:00,south
2460.0,2021-06-14 00:00:00,east
2285.0,2021-06-14 00:00:00,west
2090.0,2021-06-15 00:00:00,north
2075.0,2021-06-15 00:00:00,south
2125.0,2021-06-15 00:00:00,east
2085.0,2021-06-15 00:00:00,west
2410.0,2021-06-16 00:00:00,north
2265.0,2021-06-16 00:00:00,south
2145.0,2021-06-16 00:00:00,east
2320.0,2021-06-16 00:00:00,west
2260.0,2021-06-17 00:00:00,north
2460.0,2021-06-17 00:00:00,south
2060.0,2021-06-17 00:00:00,east
2120.0,2021-06-17 00:00:00,west
2325.0,2021-06-18 00:00:00,north
2275.0,2021-06-18 00:00:00,south
2285.0,2021-06-18 00:00:00,east
2150.0,2021-06-18 00:00:00,west
2160.0,2021-06-19 00:00:00,north
2020.0,2021-06-19 00:00:00,south
2430.0,2021-06-19 00:00:00,east
2025.0,2021-06-19 00:00:00,west
2280.0,2021-06-20 00:00:00,north
2425.0,2021-06-20 00:00:00,south
2230.0,2021-06-20 00:00:00,east
2160.0,2021-06-20 00:00:00,west
2360.0,2021-06-21 00:00:00,north
2305.0,2021-06-21 00:00:00,south
2105.0,2021-06-21 00:00:00,east
2290.0,2021-06-21 00:00:00,west
2280.0,2021-06-22 00:00:00,north
2010.0,2021-06-22 00:00:00,south
2095.0,2021-06-22 00:00:00,east
2270.0,2021-06-22 00:00:00,west
2080.0,2021-06-23 00:00:00,north
2345.0,2021-06-23 00:00:00,south
2240.0,2021-06-23 00:00:00,east
2425.0,2021-06-23 00:00:00,west
2390.0,2021-06-24 00:00:00,north
2155.0,2021-06-24 00:00:00,south
2060.0,2021-06-24 00:00:00,east
2055.0,2021-06-24 00:00:00,west
2140.0,2021-06-25 00:00:00,north
2340.0,2021-06-25 00:00:00,south
2030.0,2021-06-25 00:00:00,east
2310.0,2021-06-25 00:00:00,west
2065.0,2021-06-26 00:00:00,north
2330.0,2021-06-26 00:00:00,south
2145.0,2021-06-26 00:00:00,east
2050.0,2021-06-26 00:00:00,west
2095.0,2021-06-27 00:00:00,north
2460.0,2021-06-27 00:00:00,south
2195.0,2021-06-27 00:00:00,east
2020.0,2021-06-27 00:00:00,west
2185.0,2021-06-28 00:00:00,north
2190.0,2021-06-28 00:00:00,south
2050.0,2021-06-28 00:00:00,east
2045.0,2021-06-28 00:00:00,west
2155.0,2021-06-29 00:00:00,north
2135.0,2021-06-29 00:00:00,south
2280.0,2021-06-29 00:00:00,east
2485.0,2021-06-29 00:00:00,west
2040.0,2021-06-30 00:00:00,north
2130.0,2021-06-30 00:00:00,south
2490.0,2021-06-30 00:00:00,east
2160.0,2021-06-30 00:00:00,west
2065.0,2021-07-01 00:00:00,north
2355.0,2021-07-01 00:00:00,south
2205.0,2021-07-01 00:00:00,east
2265.0,2021-07-01 00:00:00,west
2005.0,2021-07-02 00:00:00,north
2450.0,2021-07-02 00:00:00,south
2500.0,2021-07-02 00:00:00,east
2445.0,2021-07-02 00:00:00,west
2460.0,2021-07-03 00:00:00,north
2060.0,2021-07-03 00:00:00,south
2090.0,2021-07-03 00:00:00,east
2415.0,2021-07-03 00:00:00,west
2395.0,2021-07-04 00:00:00,north
2370.0,2021-07-04 00:00:00,south
2110.0,2021-07-04 00:00:00,east
2395.0,2021-07-04 00:00:00,west
2205.0,2021-07-05 00:00:00,north
2245.0,2021-07-05 00:00:00,south
2330.0,2021-07-05 00:00:00,east
2010.0,2021-07-05 00:00:00,west
2430.0,2021-07-06 00:00:00,north
2125.0,2021-07-06 00:00:00,south
2235.0,2021-07-06 00:00:00,east
2175.0,2021-07-06 00:00:00,west
2460.0,2021-07-07 00:00:00,north
2500.0,2021-07-07 00:00:00,south
2315.0,2021-07-07 00:00:00,east
2120.0,2021-07-07 00:00:00,west
2040.0,2021-07-08 00:00:00,north
2425.0,2021-07-08 00:00:00,south
2375.0,2021-07-08 00:00:00,east
2080.0,2021-07-08 00:00:00,west
2105.0,2021-07-09 00:00:00,north
2240.0,2021-07-09 00:00:00,south
2015.0,2021-07-09 00:00:00,east
2170.0,2021-07-09 00:00:00,west
2195.0,2021-07-10 00:00:00,north
2440.0,2021-07-10 00:00:00,south
2040.0,2021-07-10 00:00:00,east
2260.0,2021-07-10 00:00:00,west
2170.0,2021-07-11 00:00:00,north
2200.0,2021-07-11 00:00:00,south
2260.0,2021-07-11 00:00:00,east
2395.0,2021-07-11 00:00:00,west
2010.0,2021-07-12 00:00:00,north
2005.0,2021-07-12 00:00:00,south
2250.0,2021-07-12 00:00:00,east
2010.0,2021-07-12 00:00:00,west
2145.0,2021-07-13 00:00:00,north
2105.0,2021-07-13 00:00:00,south
2265.0,2021-07-13 00:00:00,east
2020.0,2021-07-13 00:00:00,west
2295.0,2021-07-14 00:00:00,north
2330.0,2021-07-14 00:00:00,south
2280.0,2021-07-14 00:00:00,east
2045.0,2021-07-14 00:00:00,west
2375.0,2021-07-15 00:00:00,north
2370.0,2021-07-15 00:00:00,south
2255.0,2021-07-15 00:00:00,east
2305.0,2021-07-15 00:00:00,west
2440.0,2021-07-16 00:00:00,north
2020.0,2021-07-16 00:00:00,south
2035.0,2021-07-16 00:00:00,east
2155.0,2021-07-16 00:00:00,west
2145.0,2021-07-17 00:00:00,north
2080.0,2021-07-17 00:00:00,south
2345.0,2021-07-17 00:00:00,east
2230.0,2021-07-17 00:00:00,west
2375.0,2021-07-18 00:00:00,north
2165.0,2021-07-18 00:00:00,south
2175.0,2021-07-18 00:00:00,east
2385.0,2021-07-18 00:00:00,west
2295.0,2021-07-19 00:00:00,north
2170.0,2021-07-19 00:00:00,south
2040.0,2021-07-19 00:00:00,east
2205.0,2021-07-19 00:00:00,west
2435.0,2021-07-20 00:00:00,north
2380.0,2021-07-20 00:00:00,south
2445.0,2021-07-20 00:00:00,east
2390.0,2021-07-20 00:00:00,west
2115.0,2021-07-21 00:00:00,north
2275.0,2021-07-21 00:00:00,south
2200.0,2021-07-21 00:00:00,east
2305.0,2021-07-21 00:00:00,west
2280.0,2021-07-22 00:00:00,north
2140.0,2021-07-22 00:00:00,south
2205.0,2021-07-22 00:00:00,east
2450.0,2021-07-22 00:00:00,west
2060.0,2021-07-23 00:00:00,north
2200.0,2021-07-23 00:00:00,south
2390.0,2021-07-23 00:00:00,east
2075.0,2021-07-23 00:00:00,west
2015.0,2021-07-24 00:00:00,north
2235.0,2021-07-24 00:00:00,south
2360.0,2021-07-24 00:00:00,east
2125.0,2021-07-24 00:00:00,west
2235.0,2021-07-25 00:00:00,north
2450.0,2021-07-25 00:00:00,south
2155.0,2021-07-25 00:00:00,east
2280.0,2021-07-25 00:00:00,west
2285.0,2021-07-26 00:00:00,north
2395.0,2021-07-26 00:00:00,south
2360.0,2021-07-26 00:00:00,east
2290.0,2021-07-26 00:00:00,west
2440.0,2021-07-27 00:00:00,north
2315.0,2021-07-27 00:00:00,south
2080.0,2021-07-27 00:00:00,east
2450.0,2021-07-27 00:00:00,west
2165.0,2021-07-28 00:00:00,north
2385.0,2021-07-28 00:00:00,south
2010.0,2021-07-28 00:00:00,east
2425.0,2021-07-28 00:00:00,west
2125.0,2021-07-29 00:00:00,north
2125.0,2021-07-29 00:00:00,south
2235.0,2021-07-29 00:00:00,east
2360.0,2021-07-29 00:00:00,west
2005.0,2021-07-30 00:00:00,north
2200.0,2021-07-30 00:00:00,south
2155.0,2021-07-30 00:00:00,east
2245.0,2021-07-30 00:00:00,west
2220.0,2021-07-31 00:00:00,north
2225.0,2021-07-31 00:00:00,south
2150.0,2021-07-31 00:00:00,east
2145.0,2021-07-31 00:00:00,west
2070.0,2021-08-01 00:00:00,north
2265.0,2021-08-01 00:00:00,south
2055.0,2021-08-01 00:00:00,east
2165.0,2021-08-01 00:00:00,west
2280.0,2021-08-02 00:00:00,north
2275.0,2021-08-02 00:00:00,south
2200.0,2021-08-02 00:00:00,east
2490.0,2021-08-02 00:00:00,west
2350.0,2021-08-03 00:00:00,north
2075.0,2021-08-03 00:00:00,south
2250.0,2021-08-03 00:00:00,east
2315.0,2021-08-03 00:00:00,west
2480.0,2021-08-04 00:00:00,north
2070.0,2021-08-04 00:00:00,south
2450.0,2021-08-04 00:00:00,east
2010.0,2021-08-04 00:00:00,west
2420.0,2021-08-05 00:00:00,north
2215.0,2021-08-05 00:00:00,south
2130.0,2021-08-05 00:00:00,east
2065.0,2021-08-05 00:00:00,west
2060.0,2021-08-06 00:00:00,north
2050.0,2021-08-06 00:00:00,south
2470.0,2021-08-06 00:00:00,east
2295.0,2021-08-06 00:00:00,west
2230.0,2021-08-07 00:00:00,north
2030.0,2021-08-07 00:00:00,south
2310.0,2021-08-07 00:00:00,east
2415.0,2021-08-07 00:00:00,west
2480.0,2021-08-08 00:00:00,north
2230.0,2021-08-08 00:00:00,south
2360.0,2021-08-08 00:00:00,east
2400.0,2021-08-08 00:00:00,west
2165.0,2021-08-09 00:00:00,north
2385.0,2021-08-09 00:00:00,south
2240.0,2021-08-09 00:00:00,east
2060.0,2021-08-09 00:00:00,west
2295.0,2021-08-10 00:00:00,north
2180.0,2021-08-10 00:00:00,south
2075.0,2021-08-10 00:00:00,east
2375.0,2021-08-10 00:00:00,west
2250.0,2021-08-11 00:00:00,north
2250.0,2021-08-11 00:00:00,south
2345.0,2021-08-11 00:00:00,east
2080.0,2021-08-11 00:00:00,west
2495.0,2021-08-12 00:00:00,north
2100.0,2021-08-12 00:00:00,south
2430.0,2021-08-12 00:00:00,east
2070.0,2021-08-12 00:00:00,west
2285.0,2021-08-13 00:00:00,north
2235.0,2021-08-13 00:00:00,south
2480.0,2021-08-13 00:00:00,east
2425.0,2021-08-13 00:00:00,west
2095.0,2021-08-14 00:00:00,north
2135.0,2021-08-14 00:00:00,south
2330.0,2021-08-14 00:00:00,east
2020.0,2021-08-14 00:00:00,west
2060.0,2021-08-15 00:00:00,north
2140.0,2021-08-15 00:00:00,south
2470.0,2021-08-15 00:00:00,east
2485.0,2021-08-15 00:00:00,west
2040.0,2021-08-16 00:00:00,north
2155.0,2021-08-16 00:00:00,south
2120.0,2021-08-16 00:00:00,east
2135.0,2021-08-16 00:00:00,west
2395.0,2021-08-17 00:00:00,north
2475.0,2021-08-17 00:00:00,south
2360.0,2021-08-17 00:00:00,east
2175.0,2021-08-17 00:00:00,west
2490.0,2021-08-18 00:00:00,north
2075.0,2021-08-18 00:00:00,south
2325.0,2021-08-18 00:00:00,east
2445.0,2021-08-18 00:00:00,west
2080.0,2021-08-19 00:00:00,north
2370.0,2021-08-19 00:00:00,south
2225.0,2021-08-19 00:00:00,east
2495.0,2021-08-19 00:00:00,west
2160.0,2021-08-20 00:00:00,north
2195.0,2021-08-20 00:00:00,south
2315.0,2021-08-20 00:00:00,east
2170.0,2021-08-20 00:00:00,west
2230.0,2021-08-21 00:00:00,north
2095.0,2021-08-21 00:00:00,south
2050.0,2021-08-21 00:00:00,east
2490.0,2021-08-21 00:00:00,west
2095.0,2021-08-22 00:00:00,north
2180.0,2021-08-22 00:00:00,south
2075.0,2021-08-22 00:00:00,east
2475.0,2021-08-22 00:00:00,west
2020.0,2021-08-23 00:00:00,north
2000.0,2021-08-23 00:00:00,south
2210.0,2021-08-23 00:00:00,east
2155.0,2021-08-23 00:00:00,west
2215.0,2021-08-24 00:00:00,north
2475.0,2021-08-24 00:00:00,south
2265.0,2021-08-24 00:00:00,east
2030.0,2021-08-24 00:00:00,west
2020.0,2021-08-25 00:00:00,north
2240.0,2021-08-25 00:00:00,south
2000.0,2021-08-25 00:00:00,east
